"subjectid","activity"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"WALKING"
16,"WALKING"
16,"WALKING"
16,"WALKING"
16,"WALKING"
16,"WALKING"
16,"WALKING"
16,"WALKING"
16,"WALKING"
16,"WALKING"
16,"WALKING"
16,"WALKING"
16,"WALKING"
16,"WALKING"
16,"WALKING"
16,"WALKING"
16,"WALKING"
16,"WALKING"
16,"WALKING"
16,"WALKING"
16,"WALKING"
16,"WALKING"
16,"WALKING"
16,"WALKING"
16,"WALKING"
16,"WALKING"
16,"WALKING_DOWNSTAIRS"
16,"WALKING_DOWNSTAIRS"
16,"WALKING_DOWNSTAIRS"
16,"WALKING_DOWNSTAIRS"
16,"WALKING_DOWNSTAIRS"
16,"WALKING_DOWNSTAIRS"
16,"WALKING_DOWNSTAIRS"
16,"WALKING_DOWNSTAIRS"
16,"WALKING_DOWNSTAIRS"
16,"WALKING_DOWNSTAIRS"
16,"WALKING_DOWNSTAIRS"
16,"WALKING_DOWNSTAIRS"
16,"WALKING_DOWNSTAIRS"
16,"WALKING_DOWNSTAIRS"
16,"WALKING_DOWNSTAIRS"
16,"WALKING_DOWNSTAIRS"
16,"WALKING_DOWNSTAIRS"
16,"WALKING_DOWNSTAIRS"
16,"WALKING_DOWNSTAIRS"
16,"WALKING_DOWNSTAIRS"
16,"WALKING_DOWNSTAIRS"
16,"WALKING_DOWNSTAIRS"
16,"WALKING_DOWNSTAIRS"
16,"WALKING_DOWNSTAIRS"
16,"WALKING_UPSTAIRS"
16,"WALKING_UPSTAIRS"
16,"WALKING_UPSTAIRS"
16,"WALKING_UPSTAIRS"
16,"WALKING_UPSTAIRS"
16,"WALKING_UPSTAIRS"
16,"WALKING_UPSTAIRS"
16,"WALKING_UPSTAIRS"
16,"WALKING_UPSTAIRS"
16,"WALKING_UPSTAIRS"
16,"WALKING_UPSTAIRS"
16,"WALKING_UPSTAIRS"
16,"WALKING_UPSTAIRS"
16,"WALKING_UPSTAIRS"
16,"WALKING_UPSTAIRS"
16,"WALKING_UPSTAIRS"
16,"WALKING_UPSTAIRS"
16,"WALKING_UPSTAIRS"
16,"WALKING_UPSTAIRS"
16,"WALKING_UPSTAIRS"
16,"WALKING_UPSTAIRS"
16,"WALKING_UPSTAIRS"
16,"WALKING_UPSTAIRS"
16,"WALKING_UPSTAIRS"
16,"WALKING_UPSTAIRS"
16,"WALKING_UPSTAIRS"
16,"WALKING_UPSTAIRS"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"STANDING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"SITTING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"LAYING"
16,"WALKING"
16,"WALKING"
16,"WALKING"
16,"WALKING"
16,"WALKING"
16,"WALKING"
16,"WALKING"
16,"WALKING"
16,"WALKING"
16,"WALKING"
16,"WALKING"
16,"WALKING"
16,"WALKING"
16,"WALKING"
16,"WALKING"
16,"WALKING"
16,"WALKING"
16,"WALKING"
16,"WALKING"
16,"WALKING"
16,"WALKING"
16,"WALKING"
16,"WALKING"
16,"WALKING"
16,"WALKING"
16,"WALKING_DOWNSTAIRS"
16,"WALKING_DOWNSTAIRS"
16,"WALKING_DOWNSTAIRS"
16,"WALKING_DOWNSTAIRS"
16,"WALKING_DOWNSTAIRS"
16,"WALKING_DOWNSTAIRS"
16,"WALKING_DOWNSTAIRS"
16,"WALKING_DOWNSTAIRS"
16,"WALKING_DOWNSTAIRS"
16,"WALKING_DOWNSTAIRS"
16,"WALKING_DOWNSTAIRS"
16,"WALKING_DOWNSTAIRS"
16,"WALKING_DOWNSTAIRS"
16,"WALKING_DOWNSTAIRS"
16,"WALKING_DOWNSTAIRS"
16,"WALKING_DOWNSTAIRS"
16,"WALKING_DOWNSTAIRS"
16,"WALKING_DOWNSTAIRS"
16,"WALKING_DOWNSTAIRS"
16,"WALKING_DOWNSTAIRS"
16,"WALKING_DOWNSTAIRS"
16,"WALKING_DOWNSTAIRS"
16,"WALKING_DOWNSTAIRS"
16,"WALKING_UPSTAIRS"
16,"WALKING_UPSTAIRS"
16,"WALKING_UPSTAIRS"
16,"WALKING_UPSTAIRS"
16,"WALKING_UPSTAIRS"
16,"WALKING_UPSTAIRS"
16,"WALKING_UPSTAIRS"
16,"WALKING_UPSTAIRS"
16,"WALKING_UPSTAIRS"
16,"WALKING_UPSTAIRS"
16,"WALKING_UPSTAIRS"
16,"WALKING_UPSTAIRS"
16,"WALKING_UPSTAIRS"
16,"WALKING_UPSTAIRS"
16,"WALKING_UPSTAIRS"
16,"WALKING_UPSTAIRS"
16,"WALKING_UPSTAIRS"
16,"WALKING_UPSTAIRS"
16,"WALKING_UPSTAIRS"
16,"WALKING_UPSTAIRS"
16,"WALKING_UPSTAIRS"
16,"WALKING_UPSTAIRS"
16,"WALKING_UPSTAIRS"
16,"WALKING_UPSTAIRS"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"WALKING"
17,"WALKING"
17,"WALKING"
17,"WALKING"
17,"WALKING"
17,"WALKING"
17,"WALKING"
17,"WALKING"
17,"WALKING"
17,"WALKING"
17,"WALKING"
17,"WALKING"
17,"WALKING"
17,"WALKING"
17,"WALKING"
17,"WALKING"
17,"WALKING"
17,"WALKING"
17,"WALKING"
17,"WALKING"
17,"WALKING"
17,"WALKING"
17,"WALKING"
17,"WALKING"
17,"WALKING"
17,"WALKING"
17,"WALKING"
17,"WALKING"
17,"WALKING"
17,"WALKING"
17,"WALKING"
17,"WALKING"
17,"WALKING_DOWNSTAIRS"
17,"WALKING_DOWNSTAIRS"
17,"WALKING_DOWNSTAIRS"
17,"WALKING_DOWNSTAIRS"
17,"WALKING_DOWNSTAIRS"
17,"WALKING_DOWNSTAIRS"
17,"WALKING_DOWNSTAIRS"
17,"WALKING_DOWNSTAIRS"
17,"WALKING_UPSTAIRS"
17,"WALKING_UPSTAIRS"
17,"WALKING_UPSTAIRS"
17,"WALKING_UPSTAIRS"
17,"WALKING_UPSTAIRS"
17,"WALKING_UPSTAIRS"
17,"WALKING_UPSTAIRS"
17,"WALKING_UPSTAIRS"
17,"WALKING_DOWNSTAIRS"
17,"WALKING_DOWNSTAIRS"
17,"WALKING_DOWNSTAIRS"
17,"WALKING_DOWNSTAIRS"
17,"WALKING_DOWNSTAIRS"
17,"WALKING_DOWNSTAIRS"
17,"WALKING_DOWNSTAIRS"
17,"WALKING_DOWNSTAIRS"
17,"WALKING_UPSTAIRS"
17,"WALKING_UPSTAIRS"
17,"WALKING_UPSTAIRS"
17,"WALKING_UPSTAIRS"
17,"WALKING_UPSTAIRS"
17,"WALKING_UPSTAIRS"
17,"WALKING_UPSTAIRS"
17,"WALKING_UPSTAIRS"
17,"WALKING_DOWNSTAIRS"
17,"WALKING_DOWNSTAIRS"
17,"WALKING_DOWNSTAIRS"
17,"WALKING_DOWNSTAIRS"
17,"WALKING_DOWNSTAIRS"
17,"WALKING_DOWNSTAIRS"
17,"WALKING_DOWNSTAIRS"
17,"WALKING_UPSTAIRS"
17,"WALKING_UPSTAIRS"
17,"WALKING_UPSTAIRS"
17,"WALKING_UPSTAIRS"
17,"WALKING_UPSTAIRS"
17,"WALKING_UPSTAIRS"
17,"WALKING_UPSTAIRS"
17,"WALKING_UPSTAIRS"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"STANDING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"SITTING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"LAYING"
17,"WALKING"
17,"WALKING"
17,"WALKING"
17,"WALKING"
17,"WALKING"
17,"WALKING"
17,"WALKING"
17,"WALKING"
17,"WALKING"
17,"WALKING"
17,"WALKING"
17,"WALKING"
17,"WALKING"
17,"WALKING"
17,"WALKING"
17,"WALKING"
17,"WALKING"
17,"WALKING"
17,"WALKING"
17,"WALKING"
17,"WALKING"
17,"WALKING"
17,"WALKING"
17,"WALKING"
17,"WALKING"
17,"WALKING"
17,"WALKING"
17,"WALKING"
17,"WALKING"
17,"WALKING_DOWNSTAIRS"
17,"WALKING_DOWNSTAIRS"
17,"WALKING_DOWNSTAIRS"
17,"WALKING_DOWNSTAIRS"
17,"WALKING_DOWNSTAIRS"
17,"WALKING_DOWNSTAIRS"
17,"WALKING_DOWNSTAIRS"
17,"WALKING_DOWNSTAIRS"
17,"WALKING_DOWNSTAIRS"
17,"WALKING_DOWNSTAIRS"
17,"WALKING_DOWNSTAIRS"
17,"WALKING_DOWNSTAIRS"
17,"WALKING_DOWNSTAIRS"
17,"WALKING_DOWNSTAIRS"
17,"WALKING_DOWNSTAIRS"
17,"WALKING_UPSTAIRS"
17,"WALKING_UPSTAIRS"
17,"WALKING_UPSTAIRS"
17,"WALKING_UPSTAIRS"
17,"WALKING_UPSTAIRS"
17,"WALKING_UPSTAIRS"
17,"WALKING_UPSTAIRS"
17,"WALKING_UPSTAIRS"
17,"WALKING_UPSTAIRS"
17,"WALKING_UPSTAIRS"
17,"WALKING_UPSTAIRS"
17,"WALKING_UPSTAIRS"
17,"WALKING_UPSTAIRS"
17,"WALKING_UPSTAIRS"
17,"WALKING_UPSTAIRS"
17,"WALKING_UPSTAIRS"
17,"WALKING_UPSTAIRS"
17,"WALKING_UPSTAIRS"
17,"WALKING_UPSTAIRS"
17,"WALKING_UPSTAIRS"
17,"WALKING_UPSTAIRS"
17,"WALKING_UPSTAIRS"
17,"WALKING_UPSTAIRS"
17,"WALKING_UPSTAIRS"
17,"WALKING_DOWNSTAIRS"
17,"WALKING_DOWNSTAIRS"
17,"WALKING_DOWNSTAIRS"
17,"WALKING_DOWNSTAIRS"
17,"WALKING_DOWNSTAIRS"
17,"WALKING_DOWNSTAIRS"
17,"WALKING_DOWNSTAIRS"
17,"WALKING_DOWNSTAIRS"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"WALKING"
19,"WALKING"
19,"WALKING"
19,"WALKING"
19,"WALKING"
19,"WALKING"
19,"WALKING"
19,"WALKING"
19,"WALKING"
19,"WALKING"
19,"WALKING"
19,"WALKING"
19,"WALKING"
19,"WALKING"
19,"WALKING"
19,"WALKING"
19,"WALKING"
19,"WALKING"
19,"WALKING"
19,"WALKING"
19,"WALKING"
19,"WALKING"
19,"WALKING"
19,"WALKING"
19,"WALKING"
19,"WALKING"
19,"WALKING"
19,"WALKING_DOWNSTAIRS"
19,"WALKING_DOWNSTAIRS"
19,"WALKING_DOWNSTAIRS"
19,"WALKING_DOWNSTAIRS"
19,"WALKING_DOWNSTAIRS"
19,"WALKING_DOWNSTAIRS"
19,"WALKING_DOWNSTAIRS"
19,"WALKING_DOWNSTAIRS"
19,"WALKING_DOWNSTAIRS"
19,"WALKING_DOWNSTAIRS"
19,"WALKING_DOWNSTAIRS"
19,"WALKING_DOWNSTAIRS"
19,"WALKING_DOWNSTAIRS"
19,"WALKING_DOWNSTAIRS"
19,"WALKING_UPSTAIRS"
19,"WALKING_UPSTAIRS"
19,"WALKING_UPSTAIRS"
19,"WALKING_UPSTAIRS"
19,"WALKING_UPSTAIRS"
19,"WALKING_UPSTAIRS"
19,"WALKING_UPSTAIRS"
19,"WALKING_UPSTAIRS"
19,"WALKING_UPSTAIRS"
19,"WALKING_UPSTAIRS"
19,"WALKING_UPSTAIRS"
19,"WALKING_UPSTAIRS"
19,"WALKING_UPSTAIRS"
19,"WALKING_UPSTAIRS"
19,"WALKING_DOWNSTAIRS"
19,"WALKING_DOWNSTAIRS"
19,"WALKING_DOWNSTAIRS"
19,"WALKING_DOWNSTAIRS"
19,"WALKING_DOWNSTAIRS"
19,"WALKING_DOWNSTAIRS"
19,"WALKING_DOWNSTAIRS"
19,"WALKING_UPSTAIRS"
19,"WALKING_UPSTAIRS"
19,"WALKING_UPSTAIRS"
19,"WALKING_UPSTAIRS"
19,"WALKING_UPSTAIRS"
19,"WALKING_UPSTAIRS"
19,"WALKING_UPSTAIRS"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"STANDING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"SITTING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"LAYING"
19,"WALKING"
19,"WALKING"
19,"WALKING"
19,"WALKING"
19,"WALKING"
19,"WALKING"
19,"WALKING"
19,"WALKING"
19,"WALKING"
19,"WALKING"
19,"WALKING"
19,"WALKING"
19,"WALKING"
19,"WALKING"
19,"WALKING"
19,"WALKING"
19,"WALKING"
19,"WALKING"
19,"WALKING"
19,"WALKING"
19,"WALKING"
19,"WALKING"
19,"WALKING"
19,"WALKING"
19,"WALKING"
19,"WALKING_DOWNSTAIRS"
19,"WALKING_DOWNSTAIRS"
19,"WALKING_DOWNSTAIRS"
19,"WALKING_DOWNSTAIRS"
19,"WALKING_DOWNSTAIRS"
19,"WALKING_DOWNSTAIRS"
19,"WALKING_DOWNSTAIRS"
19,"WALKING_DOWNSTAIRS"
19,"WALKING_DOWNSTAIRS"
19,"WALKING_DOWNSTAIRS"
19,"WALKING_DOWNSTAIRS"
19,"WALKING_DOWNSTAIRS"
19,"WALKING_UPSTAIRS"
19,"WALKING_UPSTAIRS"
19,"WALKING_UPSTAIRS"
19,"WALKING_UPSTAIRS"
19,"WALKING_UPSTAIRS"
19,"WALKING_UPSTAIRS"
19,"WALKING_UPSTAIRS"
19,"WALKING_UPSTAIRS"
19,"WALKING_UPSTAIRS"
19,"WALKING_UPSTAIRS"
19,"WALKING_UPSTAIRS"
19,"WALKING_UPSTAIRS"
19,"WALKING_UPSTAIRS"
19,"WALKING_DOWNSTAIRS"
19,"WALKING_DOWNSTAIRS"
19,"WALKING_DOWNSTAIRS"
19,"WALKING_DOWNSTAIRS"
19,"WALKING_DOWNSTAIRS"
19,"WALKING_DOWNSTAIRS"
19,"WALKING_UPSTAIRS"
19,"WALKING_UPSTAIRS"
19,"WALKING_UPSTAIRS"
19,"WALKING_UPSTAIRS"
19,"WALKING_UPSTAIRS"
19,"WALKING_UPSTAIRS"
21,"STANDING"
21,"STANDING"
21,"STANDING"
21,"STANDING"
21,"STANDING"
21,"STANDING"
21,"STANDING"
21,"STANDING"
21,"STANDING"
21,"STANDING"
21,"STANDING"
21,"STANDING"
21,"STANDING"
21,"STANDING"
21,"STANDING"
21,"STANDING"
21,"STANDING"
21,"STANDING"
21,"STANDING"
21,"STANDING"
21,"STANDING"
21,"STANDING"
21,"STANDING"
21,"STANDING"
21,"STANDING"
21,"STANDING"
21,"STANDING"
21,"STANDING"
21,"STANDING"
21,"STANDING"
21,"STANDING"
21,"STANDING"
21,"STANDING"
21,"STANDING"
21,"STANDING"
21,"STANDING"
21,"STANDING"
21,"STANDING"
21,"STANDING"
21,"STANDING"
21,"STANDING"
21,"STANDING"
21,"STANDING"
21,"STANDING"
21,"STANDING"
21,"SITTING"
21,"SITTING"
21,"SITTING"
21,"SITTING"
21,"SITTING"
21,"SITTING"
21,"SITTING"
21,"SITTING"
21,"SITTING"
21,"SITTING"
21,"SITTING"
21,"SITTING"
21,"SITTING"
21,"SITTING"
21,"SITTING"
21,"SITTING"
21,"SITTING"
21,"SITTING"
21,"SITTING"
21,"SITTING"
21,"SITTING"
21,"SITTING"
21,"SITTING"
21,"SITTING"
21,"SITTING"
21,"SITTING"
21,"SITTING"
21,"SITTING"
21,"SITTING"
21,"SITTING"
21,"SITTING"
21,"SITTING"
21,"SITTING"
21,"SITTING"
21,"SITTING"
21,"SITTING"
21,"SITTING"
21,"SITTING"
21,"SITTING"
21,"SITTING"
21,"SITTING"
21,"SITTING"
21,"SITTING"
21,"SITTING"
21,"SITTING"
21,"SITTING"
21,"SITTING"
21,"LAYING"
21,"LAYING"
21,"LAYING"
21,"LAYING"
21,"LAYING"
21,"LAYING"
21,"LAYING"
21,"LAYING"
21,"LAYING"
21,"LAYING"
21,"LAYING"
21,"LAYING"
21,"LAYING"
21,"LAYING"
21,"LAYING"
21,"LAYING"
21,"LAYING"
21,"LAYING"
21,"LAYING"
21,"LAYING"
21,"LAYING"
21,"LAYING"
21,"LAYING"
21,"LAYING"
21,"LAYING"
21,"LAYING"
21,"LAYING"
21,"LAYING"
21,"LAYING"
21,"LAYING"
21,"LAYING"
21,"LAYING"
21,"LAYING"
21,"LAYING"
21,"LAYING"
21,"LAYING"
21,"LAYING"
21,"LAYING"
21,"LAYING"
21,"LAYING"
21,"LAYING"
21,"LAYING"
21,"LAYING"
21,"LAYING"
21,"WALKING"
21,"WALKING"
21,"WALKING"
21,"WALKING"
21,"WALKING"
21,"WALKING"
21,"WALKING"
21,"WALKING"
21,"WALKING"
21,"WALKING"
21,"WALKING"
21,"WALKING"
21,"WALKING"
21,"WALKING"
21,"WALKING"
21,"WALKING"
21,"WALKING"
21,"WALKING"
21,"WALKING"
21,"WALKING"
21,"WALKING"
21,"WALKING"
21,"WALKING"
21,"WALKING"
21,"WALKING"
21,"WALKING"
21,"WALKING"
